AvailabilityZone,BilledCost,BillingAccountID,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,ChargeSubcategory,CommitmentDiscountCategory,CommitmentDiscountID,CommitmentDiscount Name,CommitmentDiscountType,EffectiveCost,InvoiceIssuer,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,Provider,Publisher,Region,ResourceID,ResourceName,ResourceType,ServiceCategory,ServiceName,SKUID,SKUPriceID,SubAccountID,SubAccountName,Tags,UsageQuantity,UsageUnit
,185.69551986322057,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,185.69551986322057,IBM,185.69551986322057,0.249590752597515,On-Demand,743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000084b,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000084b,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS
,0.0,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,0.0,IBM,0.0,0.0,On-Demand,743.9999997222222,RHEL_INSTANCE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000084b,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000084b,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,RHEL_INSTANCE_HOURS
,14.094157434737845,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,14.094157434737845,IBM,0.140941574347378,0.0001894376,On-Demand,743.9999997222222,DISK_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000084b,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000084b,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,DISK_HOURS
,582.552,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,582.552,IBM,582.552,0.00725,On-Demand,80352.0,VIRTUAL_SERVER_VCPU_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:storage-odf:odf-advanced,openshift-data-foundation-advanced-ck637n7f06ji8rfbfsug,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",80352.0,VIRTUAL_SERVER_VCPU_HOURS
,76.81041957978667,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,76.81041957978667,IBM,2034.843979640276,2.73500535,On-Demand,743.9999997222222,GIGABYTE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,GIGABYTE_HOURS
,113.94719828922186,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,113.94719828922186,IBM,113.94719828922186,0.153154836467425,On-Demand,743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS
,0.0,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,0.0,IBM,0.0,0.0,On-Demand,743.9999997222222,RHEL_INSTANCE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,RHEL_INSTANCE_HOURS
,14.094157434737845,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,14.094157434737845,IBM,0.140941574347378,0.0001894376,On-Demand,743.9999997222222,DISK_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000bba,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,DISK_HOURS
,1.045,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,1.045,IBM,1.045,1.045,On-Demand,1.0,INSTANCE,IBM,IBM,eu-de,crn:v1:bluemix:public:is:eu-de-2:a/76445171de0246759484e1174bf8f1f0::floating-ip:r010-24101463-c27b-46c3-821e-c42a947052dc,158.176.7.31,resource_instance,,Floating IP for VPC,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,,1.0,INSTANCE
,153.62083915957334,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,153.62083915957334,IBM,2034.843979640276,2.73500535,On-Demand,743.9999997222222,GIGABYTE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,GIGABYTE_HOURS
,185.69551986322057,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,185.69551986322057,IBM,185.69551986322057,0.249590752597515,On-Demand,743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS
,0.0,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,0.0,IBM,0.0,0.0,On-Demand,743.9999997222222,RHEL_INSTANCE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,RHEL_INSTANCE_HOURS
,14.094157434737845,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,14.094157434737845,IBM,0.140941574347378,0.0001894376,On-Demand,743.9999997222222,DISK_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000558,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,DISK_HOURS
,296.4809041053067,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,296.4809041053067,IBM,296.4809041053067,0.0007969916779999999,On-Demand,371999.9998611111,GIGABYTE_HOUR,IBM,IBM,eu-de,crn:v1:bluemix:public:is:eu-de-2:a/76445171de0246759484e1174bf8f1f0::volume:r010-c5a84c8e-1327-4a28-9422-4546e8c4602a,pvc-91855419-f380-4ea8-819d-5959b8bb2216,resource_instance,,Block Storage for VPC,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'clusterid': 'ck637n7f06ji8rfbfsug', 'namespace': 'openshift-storage', 'provisioner': 'vpc.block.csi.ibm.io', 'pv': 'pvc-91855419-f380-4ea8-819d-5959b8bb2216', 'pvc': 'ocs-deviceset-0-data-1292dl', 'reclaimpolicy': 'delete', 'storageclass': 'ibmc-vpc-block-metro-10iops-tier'}",371999.9998611111,GIGABYTE_HOUR
,0.0,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,0.0,IBM,0.0,0.0,On-Demand,743.9999997222222,INSTANCE_HOUR,IBM,IBM,eu-de,crn:v1:bluemix:public:is:eu-de:a/76445171de0246759484e1174bf8f1f0::endpoint-gateway:r010-2870448b-ef08-467a-9717-4efe113f6c2e,iks-ck637n7f06ji8rfbfsug,resource_instance,,Virtual Private Endpoint for VPC,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,,743.9999997222222,INSTANCE_HOUR
,0.0,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,0.0,IBM,0.0,0.0,On-Demand,8092.448687006,GIGABYTE_TRANSMITTED,IBM,IBM,eu-de,crn:v1:bluemix:public:is:eu-de:a/76445171de0246759484e1174bf8f1f0::endpoint-gateway:r010-2870448b-ef08-467a-9717-4efe113f6c2e,iks-ck637n7f06ji8rfbfsug,resource_instance,,Virtual Private Endpoint for VPC,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,,8092.448687006,GIGABYTE_TRANSMITTED
,224.52276492553028,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,224.52276492553028,IBM,2034.843979640276,2.73500535,On-Demand,743.9999997222222,GIGABYTE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,GIGABYTE_HOURS
,371.39103972644114,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,371.39103972644114,IBM,371.39103972644114,0.49918150519503,On-Demand,743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS
,0.0,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,0.0,IBM,0.0,0.0,On-Demand,743.9999997222222,RHEL_INSTANCE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,RHEL_INSTANCE_HOURS
,14.094157434737845,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,14.094157434737845,IBM,0.140941574347378,0.0001894376,On-Demand,743.9999997222222,DISK_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-0000017d,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,DISK_HOURS
,1.045,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,1.045,IBM,1.045,1.045,On-Demand,1.0,INSTANCE,IBM,IBM,eu-de,crn:v1:bluemix:public:is:eu-de-2:a/76445171de0246759484e1174bf8f1f0::floating-ip:r010-e85dd7c9-6628-4d4e-acca-4e7882324751,158.176.4.157,resource_instance,,Floating IP for VPC,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,,1.0,INSTANCE
,296.4809041053067,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,296.4809041053067,IBM,296.4809041053067,0.0007969916779999999,On-Demand,371999.9998611111,GIGABYTE_HOUR,IBM,IBM,eu-de,crn:v1:bluemix:public:is:eu-de-2:a/76445171de0246759484e1174bf8f1f0::volume:r010-98e21bd8-d34d-438c-a2cc-a1601779a071,pvc-2fe32727-5fcf-47c0-9f7f-6aba0393b678,resource_instance,,Block Storage for VPC,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'clusterid': 'ck637n7f06ji8rfbfsug', 'namespace': 'openshift-storage', 'provisioner': 'vpc.block.csi.ibm.io', 'pv': 'pvc-2fe32727-5fcf-47c0-9f7f-6aba0393b678', 'pvc': 'ocs-deviceset-0-data-2tjbj9', 'reclaimpolicy': 'delete', 'storageclass': 'ibmc-vpc-block-metro-10iops-tier'}",371999.9998611111,GIGABYTE_HOUR
,224.52276492553028,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,224.52276492553028,IBM,2034.843979640276,2.73500535,On-Demand,743.9999997222222,GIGABYTE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,GIGABYTE_HOURS
,371.39103972644114,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,371.39103972644114,IBM,371.39103972644114,0.49918150519503,On-Demand,743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS
,0.0,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,0.0,IBM,0.0,0.0,On-Demand,743.9999997222222,RHEL_INSTANCE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,RHEL_INSTANCE_HOURS
,14.094157434737845,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,14.094157434737845,IBM,0.140941574347378,0.0001894376,On-Demand,743.9999997222222,DISK_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-workerp-00000258,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,DISK_HOURS
,296.4809041053067,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,296.4809041053067,IBM,296.4809041053067,0.0007969916779999999,On-Demand,371999.9998611111,GIGABYTE_HOUR,IBM,IBM,eu-de,crn:v1:bluemix:public:is:eu-de-2:a/76445171de0246759484e1174bf8f1f0::volume:r010-62f1602f-70ff-4eeb-be8b-e7225b3b9938,pvc-562a3666-a947-4bac-b19d-4ea8b7a9169b,resource_instance,,Block Storage for VPC,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'clusterid': 'ck637n7f06ji8rfbfsug', 'namespace': 'openshift-storage', 'provisioner': 'vpc.block.csi.ibm.io', 'pv': 'pvc-562a3666-a947-4bac-b19d-4ea8b7a9169b', 'pvc': 'ocs-deviceset-2-data-04bz2c', 'reclaimpolicy': 'delete', 'storageclass': 'ibmc-vpc-block-metro-10iops-tier'}",371999.9998611111,GIGABYTE_HOUR
,76.81041957978667,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,76.81041957978667,IBM,2034.843979640276,2.73500535,On-Demand,743.9999997222222,GIGABYTE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000da4,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000da4,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,GIGABYTE_HOURS
,113.94719828922186,76445171de0246759484e1174bf8f1f0,IBM PoC - SQLI Maximo,USD,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,Usage,,Recurring,2024-03-31T00:00:00.000Z,2024-03-4T00:00:00.000Z,On-Demand,,,,,113.94719828922186,IBM,113.94719828922186,0.153154836467425,On-Demand,743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS,IBM,IBM,eu-de,crn:v1:bluemix:public:containers-kubernetes:eu-de:a/76445171de0246759484e1174bf8f1f0:ck637n7f06ji8rfbfsug:worker:kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000da4,ck637n7f06ji8rfbfsug_kube-ck637n7f06ji8rfbfsug-sqliocpv8-myworke-00000da4,service_instance,,Kubernetes Service,,,a2c3827b59314d98adc80c5a9de5a28c,sqli-rg,"{'schematicsid': 'eu-de.workspace.iks_-_cluster_integrations.51aa6c22', 'tf-int': ''}",743.9999997222222,VIRTUAL_PROCESSOR_CORE_HOURS
